,muon_eta,muon_id,muon_iso,muon_phi,muon_pt,passes_trigger
104144,-0.9563518,0.0,54.94596,-0.59756887,3.9422042,0
104145,1.0236714,0.0,0.0,0.64479315,6.8728275,0
104146,-0.35511938,1.0,3.1080015,-2.2426503,9.334758,0
104147,-1.3996049,0.0,5.5851245,1.1289669,3.002795,0
104148,1.4259101,0.0,87.0974,1.8557152,274.66608,0
104149,0.07362102,1.0,118.744415,1.7784358,11.362588,0
104150,0.5991664,1.0,83.24576,2.2329278,22.451885,0
104151,0.6017259,1.0,5.28117,-1.6379905,4.522152,0
104152,1.0857695,0.0,0.83284545,1.9068553,5.4747205,0
104153,2.1376588,1.0,0.6342944,1.5368202,1.6163996,0
104154,1.7199986,1.0,0.0,-0.4983033,5.451923,0
104155,1.1703452,0.0,22.731594,1.9557391,6.5795565,0
104156,-1.7680194,1.0,0.0,1.5963321,2.7383866,0
104157,0.33954123,0.0,18.955162,2.0218256,6.9506254,0
104158,-0.7265704,0.0,39.486294,3.0005634,6.0024724,0
104159,0.5823267,0.0,73.467125,-2.1227398,3.8797066,0
104160,1.4324653,1.0,49.533253,1.2532212,4.2660217,0
104161,-2.16353,0.0,0.0,-1.3219836,0.7700514,0
104162,-2.09031,0.0,0.0,0.3211781,1.4790725,0
104163,1.2123682,1.0,42.914425,-0.32126275,41.397984,0
104164,-0.58870995,0.0,41.488678,0.8994161,23.366222,0
104165,-0.8899461,0.0,0.0,1.9315097,4.208863,0
104166,1.252373,0.0,0.0,1.822755,4.3440943,0
104167,1.498427,0.0,1.014011,2.113756,2.4901986,0
104168,1.4278139,0.0,45.933613,-1.3797996,2.6464596,0
104169,0.23257993,0.0,103.852,1.6082228,24.045889,0
104170,2.3075335,1.0,1.520051,1.0018167,2.0087862,0
104171,1.9839755,1.0,28.303013,1.2532778,14.699532,0
104172,-1.7381542,0.0,6.7832,-1.5100867,1.2236904,0
104173,-0.3805812,0.0,103.44527,2.3211942,7.528971,0
104174,-1.5204206,0.0,1.1806512,1.145881,1.2774875,0
104175,0.24573173,1.0,0.0,0.322166,40.841312,1
104176,-1.756546,0.0,2.4399953,-0.978752,1.0740104,0
104177,2.2210393,0.0,0.47025162,2.0341837,0.8252661,0
104178,-1.7750534,0.0,0.747144,0.9962914,1.3119389,0
104179,-1.2331375,0.0,1.5959847,0.6019956,2.1032302,0
104180,1.2383811,0.0,101.893486,2.553028,8.94912,0
104181,0.45557147,1.0,0.0,0.79344475,3.778509,0
104182,0.99799305,0.0,0.0,-3.0481877,6.979679,0
104183,-0.8190841,0.0,0.56876457,1.5820295,1.3712997,0
104184,2.0277457,1.0,40.601685,0.121835366,3.3548398,0
104185,0.53951263,0.0,37.907333,-0.8914063,14.067448,0
104186,-0.0138966255,0.0,13.6671295,-1.2662524,7.572696,0
104187,-2.2492945,0.0,0.0,-1.1976694,0.75718206,0
104188,1.7245272,0.0,4.5525837,0.7851873,1.6070782,0
104189,-0.13887593,0.0,104.38019,-2.50046,5.610496,0
104190,2.006239,0.0,1.7375851,-0.49627525,0.96285814,0
104191,-1.7231581,0.0,11.492412,0.60285586,1.1635103,0
104192,-2.113187,0.0,0.7160204,-2.224981,0.88199675,0
104193,1.9177502,0.0,1.0106632,1.9428777,1.0060235,0
104194,-2.0415325,0.0,3.224035,0.6180852,1.0548826,0
104195,2.2777772,0.0,0.64537495,0.40862867,1.0752096,0
104196,0.32384956,0.0,0.0,0.4137542,0.13615428,0
104197,1.5697962,1.0,73.42308,0.7632717,5.159209,0
104198,-0.25919598,0.0,59.462734,-2.8166668,35.08391,0
104199,1.1502099,1.0,36.466885,1.8482245,5.209868,0
104200,2.3251152,0.0,0.81881666,-0.25596964,0.9385995,0
104201,-1.7054703,0.0,208.93282,-2.9575882,1.5986683,0
104202,1.703002,0.0,7.2967005,-1.164336,2.0581105,0
104203,0.22203048,0.0,58.320873,-1.9607681,23.215261,0
104204,-0.38413107,0.0,35.94979,0.1371485,13.990991,0
104205,-0.36693537,1.0,68.45171,-0.44684336,47.826862,0
104206,2.3946521,1.0,49.2251,2.4736724,49.65277,0
104207,0.25219837,0.0,116.957664,3.0743892,8.548915,0
104208,2.0026264,0.0,0.64879006,0.8565596,0.97656786,0
104209,2.1314938,0.0,0.0,-0.69727695,11.487697,0
104210,1.9231442,0.0,1.2638928,2.5099626,1.155895,0
104211,2.278724,0.0,5.1157975,-0.42977652,1.3367606,0
104212,2.1844106,0.0,79.77393,-1.2046663,0.9110644,0
104213,-2.116414,0.0,0.0,-2.8948858,1.4300736,0
104214,0.55406964,0.0,92.369064,1.3513098,25.72328,0
104215,0.9373204,1.0,51.945496,2.1435902,26.284765,0
104216,-0.36076772,1.0,33.366096,0.2287713,12.790229,0
104217,1.4207019,0.0,0.95500064,-0.3741542,1.9166313,0
104218,0.26291886,1.0,46.80149,0.47190708,11.457289,0
104219,1.8211877,0.0,16.011776,-1.9067824,1.6338145,0
104220,1.9334263,0.0,22.594791,2.3815298,3.4761837,0
104221,0.8583995,0.0,33.538876,-0.08944683,7.435369,0
104222,1.8336895,0.0,25.205748,0.270889,0.88198394,0
104223,-2.022955,1.0,0.0,-1.4002732,4.148319,0
104224,0.6542914,0.0,91.9449,-2.483621,7.418543,0
104225,-2.2654421,0.0,1.8124624,-1.8723828,1.1976849,0
104226,-1.4332293,0.0,0.0,2.182335,2.1761286,0
104227,-1.5000263,0.0,22.208485,-1.3904426,2.5353415,0
104228,1.7532306,0.0,3.0291102,0.29467258,0.93016094,0
104229,-0.27616638,1.0,237.85144,2.5113928,12.424047,0
104230,0.18702492,0.0,157.2132,2.953111,16.076212,0
104231,-2.2584536,0.0,0.0,0.41266316,0.86234766,0
104232,-1.2752196,0.0,4.072976,3.037522,4.8083224,0
104233,1.916576,0.0,0.0,2.1260934,8.71745,0
104234,-1.3982706,0.0,100.970406,0.2101462,31.689981,0
104235,-1.6426479,0.0,0.0,0.36791226,1.5103884,0
104236,-1.8819141,0.0,0.0,3.0332088,0.90482587,0
104237,-1.8055915,0.0,1.581013,-2.9079225,1.0149106,0
104238,-2.1917663,0.0,0.0,1.5662465,24.475796,0
104239,1.8079641,1.0,0.0,-0.7574484,1.7993332,0
104240,-0.48164317,0.0,86.90895,2.3184552,3.8538451,0
104241,2.34536,0.0,0.0,1.4306546,1.771482,0
104242,-2.0818183,0.0,0.95509034,2.354158,1.1472507,0
104243,-0.57220477,0.0,7.756998,1.613557,5.6283894,0
104244,0.2745821,1.0,12.288862,-1.2817416,9.469547,0
104245,0.28568003,0.0,115.59499,1.2213464,26.0317,0
104246,-1.3429538,0.0,2.3084702,-0.17097136,17.967379,0
104247,2.2165568,0.0,0.57717335,-2.7869468,1.4836593,0
104248,1.4964603,0.0,16.478315,-0.93287987,1.6239005,0
104249,0.565439,0.0,0.29512373,-2.6455903,5.8566413,0
104250,1.6984028,1.0,0.0,-1.5509753,3.8859718,0
104251,-2.3220212,1.0,5.379868,0.11975787,3.4879472,0
104252,1.8998883,0.0,0.0,-1.3326784,1.167835,0
104253,1.3018695,1.0,10.438113,0.50210035,12.05874,0
104254,-2.2116878,1.0,1.9300815,0.55787265,1.4541229,0
104255,2.2145944,0.0,1.1076512,2.8932877,1.7417457,0
104256,-1.4962289,1.0,0.9104907,0.5236996,17.05273,0
104257,0.3874811,0.0,58.291058,0.9769781,6.651058,0
104258,-1.0793489,1.0,82.71185,-2.7326546,77.089615,0
104259,-1.8442627,0.0,1.4326562,3.133605,3.7343798,0
104260,0.0035707687,0.0,385.85464,2.7114453,15.005847,0
104261,1.4950509,1.0,141.96532,1.2870119,7.580324,0
104262,-0.94048136,0.0,19.380451,2.15218,31.568928,0
104263,-1.6602868,0.0,0.6325265,2.338972,1.1988025,0
104264,2.4305909,0.0,52.20681,-0.46156183,7.10741,0
104265,0.36382568,1.0,64.68058,-3.1142826,10.428801,0
104266,0.2196582,0.0,97.64945,2.737407,9.302438,0
104267,1.3642807,0.0,20.51391,-1.46813,23.619043,0
104268,-0.69359136,0.0,50.042244,-2.6561742,3.215846,0
104269,-1.5184177,1.0,63.895405,1.2957608,24.595137,0
104270,0.97992766,0.0,0.44459626,-2.155007,6.567013,0
104271,1.5681205,0.0,1.6371634,0.3270046,1.4267459,0
104272,1.3055369,0.0,57.739372,1.8767853,10.859828,1
104273,-0.15994515,0.0,95.97594,3.0673795,17.402527,0
104274,-0.43969175,0.0,2.4814053,-0.44594735,70.681496,0
104275,2.0724807,0.0,0.0,2.3991125,1.0324463,0
104276,-2.2783499,0.0,0.6116207,-2.794113,1.600604,0
104277,1.5760976,0.0,45.966343,0.6302595,7.012033,0
104278,-4.721443,0.0,0.0,-2.8412662,0.36100778,0
104279,-1.8432423,0.0,0.0,-1.9832976,1.6786834,0
104280,-0.17232981,0.0,116.390564,2.732242,13.710823,0
104281,0.5977582,0.0,3.1380725,-2.6269653,3.6388676,0
104282,-1.8783306,0.0,0.0,1.6612822,1.2864566,0
104283,-2.1144845,0.0,0.2511444,-3.0526898,2.6035557,0
104284,-1.3350223,0.0,37.91443,-1.9886563,7.493405,0
104285,2.149895,0.0,35.011627,2.7129388,45.282696,0
104286,1.3505032,1.0,17.440042,-1.5414623,40.229164,0
104287,-0.9831687,0.0,0.0,-0.7077971,5.639646,0
104288,-1.9537517,0.0,0.43637216,-2.3569338,0.8258422,0
104289,-1.36328,1.0,126.22191,2.0942392,7.2812915,0
104290,-1.103127,0.0,165.53696,0.5951035,9.67537,0
104291,-2.0082767,0.0,1.3639395,0.6060119,1.4901246,0
104292,-1.4306554,0.0,0.65175104,-1.505666,6.8752866,0
104293,-1.46528,1.0,13.036903,-2.46336,6.738806,0
104294,-1.4477495,1.0,24.149792,-0.99869865,7.1100388,0
104295,1.9020973,0.0,0.0,-0.071679436,1.0204545,0
104296,1.9036975,0.0,0.8453747,-1.6145723,1.336305,0
104297,-2.3014646,0.0,152.43129,0.9027607,1.9814765,0
104298,2.1310277,0.0,94.50121,-2.9778063,3.709871,0
104299,-0.32576272,1.0,0.88500315,1.6047012,5.19953,0
104300,-2.163121,0.0,0.8520645,-1.8678017,0.9362084,0
104301,-2.3290927,0.0,9.384938,3.0743837,4.0294886,0
104302,-0.52980083,0.0,30.47305,-2.49437,43.857304,0
104303,-1.6620326,0.0,0.2506587,0.6646491,2.6652298,0
104304,0.11367215,0.0,26.933489,-2.5678127,41.364628,0
104305,-1.8185219,0.0,0.0,-2.566654,2.3657143,0
104306,-0.6232421,0.0,117.85548,-1.5834965,7.469422,0
104307,-1.6063464,0.0,5.139479,2.7005217,1.49695,0
104308,1.2476462,0.0,139.70728,-2.7842908,4.9759855,0
104309,-0.5647907,0.0,160.40579,-2.6636379,4.475996,0
104310,-0.24931681,1.0,41.313427,1.4375765,27.290024,0
104311,-1.7288218,0.0,2.5190935,0.14828801,2.5212991,0
104312,-0.6363831,1.0,46.52726,-0.5936145,24.37066,0
104313,-2.3108168,1.0,0.23667338,2.25468,3.0093,0
104314,0.024686154,0.0,95.019104,1.7005558,17.266094,0
104315,0.8388844,1.0,9.392997,1.0588269,7.386353,0
104316,-0.28655884,0.0,72.744095,2.2814503,20.356531,0
104317,1.3099878,0.0,9.376305,-0.6965147,1.8160778,0
104318,-0.57321215,0.0,74.46273,-3.0189366,6.2578287,0
104319,2.269675,0.0,0.0,2.8889322,1.302181,0
104320,1.1035682,1.0,39.67655,-0.9834837,14.170051,0
104321,1.6071107,0.0,24.482655,-1.7301409,14.012569,0
104322,0.93364644,1.0,15.380374,1.6512892,20.514307,0
104323,2.1360602,0.0,0.0,-2.966278,2.4543052,0
104324,-1.7731487,0.0,0.0,-2.3109334,1.229809,0
104325,0.94571257,0.0,70.63669,0.14330672,4.210257,0
104326,-2.1713462,0.0,0.64622974,-2.5394347,1.326247,0
104327,0.90661913,1.0,16.27035,0.21817817,14.257499,0
104328,1.7811826,0.0,0.0,-1.8714929,1.117785,0
104329,0.6141763,0.0,2.5048933,2.9463441,5.692194,0
104330,-1.6271007,0.0,63.03359,-0.4218354,8.489773,0
104331,-2.2439005,0.0,0.0,2.8709106,0.8419197,0
104332,1.4675314,1.0,21.036095,-0.6930668,2.8571792,0
104333,1.9365888,0.0,0.0,2.1941106,1.3152591,0
104334,2.1392152,0.0,3.8364453,0.41552585,1.6557729,0
104335,-2.273468,0.0,0.6185441,-2.5835187,1.4089649,0
104336,1.8195918,1.0,12.654284,-1.878826,9.850377,0
104337,-0.6737346,0.0,183.4053,-0.3478481,19.163788,0
104338,0.03283732,0.0,121.05556,-1.2228767,38.22415,0
104339,-2.381571,0.0,0.0,-0.03226244,2.8089702,0
104340,-1.3251965,1.0,0.6717543,2.1750922,4.7211843,0
104341,-1.5086718,0.0,3.531849,-1.8134335,5.0598006,0
104342,-2.2936337,0.0,1.7937136,-2.1294794,1.2475429,0
104343,1.243939,0.0,34.26559,-2.8172247,7.767636,0
104344,-2.0051184,0.0,0.0,2.2228568,0.7832359,0
104345,-1.6021087,0.0,45.647396,0.9520261,8.879171,0
104346,-1.7725935,0.0,2.1057708,1.4983544,0.9156972,0
104347,-0.58202964,0.0,178.5257,-1.9734557,15.16431,0
104348,1.6643865,0.0,1.7141209,-0.0993009,1.1542252,0
104349,-0.1358976,0.0,54.332703,1.3220503,9.069415,0
104350,2.0578902,1.0,5.710422,-1.1935736,27.72237,0
104351,-2.3893578,0.0,9.427481,2.8531063,4.8764935,0
104352,-1.3129972,1.0,0.27846372,1.4346887,75.54898,1
104353,0.5982865,1.0,14.24563,1.7519974,26.090303,0
104354,-2.1835563,0.0,0.0,-1.7162027,1.0349095,0
104355,1.1740798,0.0,8.853536,0.925757,2.9359686,0
104356,-2.242739,0.0,0.0,-0.7562597,1.3688692,0
104357,1.8346521,0.0,2.0130785,0.12200536,3.4202259,0
104358,-0.51820457,0.0,176.68832,-0.5651918,22.603127,0
104359,-1.7888327,0.0,0.0,2.9495075,1.0494882,0
104360,0.08070867,0.0,11.846893,-0.36612347,205.57343,0
104361,-1.1606133,0.0,2.657167,1.465364,11.947214,0
104362,-1.079633,0.0,24.534863,-1.2363915,2.7433174,0
104363,-1.3427057,1.0,50.269016,2.1832635,67.157814,0
104364,2.2254565,0.0,1.3149012,-0.79513425,1.2098033,0
104365,-0.09156376,0.0,125.569016,-2.742905,15.165292,0
104366,0.47367647,0.0,133.37328,-2.871596,22.206244,0
104367,-1.5359422,1.0,26.676186,-2.4942062,5.8170123,0
104368,2.0810456,0.0,0.0,-2.0826128,1.2206137,0
104369,2.0892868,0.0,3.8536074,-2.4240546,1.4232119,0
104370,-1.275942,1.0,22.025354,-2.7330859,19.946272,0
104371,-0.69982237,0.0,39.04836,2.2427256,59.439312,0
104372,-2.1530707,0.0,1.3019592,-1.6486616,1.1936364,0
104373,-1.4595124,1.0,53.683613,-1.9558939,28.018848,0
104374,-1.61165,0.0,0.42509544,-2.8075671,1.1214321,0
104375,-1.9572291,0.0,0.0,1.8956549,1.9040143,0
104376,-0.11636361,1.0,80.330246,-2.8117137,12.654971,0
104377,-1.6139798,0.0,0.92133325,-2.314808,2.2809527,0
104378,0.7426583,1.0,26.30216,-1.0809057,8.960067,0
104379,-0.5242392,1.0,23.004873,0.26776692,12.1391535,0
104380,-0.9968878,0.0,2.7215574,-3.0687172,7.8515067,0
104381,-2.0694497,0.0,0.0,0.97351396,2.1711419,0
104382,-0.5650749,0.0,0.6438185,2.095313,5.656576,0
104383,-1.417036,0.0,0.0,-2.9359376,1.5726522,0
104384,1.9468954,0.0,0.007691264,-3.096877,1.9404616,0
104385,0.38841128,0.0,27.152136,-2.3556633,42.139675,0
104386,0.057868894,1.0,109.11288,3.0477371,8.266703,0
104387,-2.1099296,1.0,0.842248,0.4591759,2.9675663,0
104388,0.66545546,1.0,75.95503,-0.85840565,11.279608,0
104389,-0.23676564,0.0,71.934395,0.44388723,4.31337,0
104390,1.6787573,0.0,0.0,0.8154545,1.7933506,0
104391,0.75288695,1.0,25.06337,-2.1971493,67.32199,0
104392,2.406243,0.0,6.8184314,0.3636003,2.186212,0
104393,0.69126797,1.0,72.59802,0.85757124,81.87101,0
104394,2.6045213,0.0,0.0,2.5610282,1.7332951,0
104395,1.2346667,0.0,251.78026,3.0805929,4.4210825,0
104396,1.2806044,0.0,19.916864,-1.3627609,2.85962,0
104397,2.2973795,0.0,0.0,-2.2015254,1.1826501,0
104398,-1.5454148,0.0,0.0,-1.2826943,1.3988538,0
104399,2.0206563,0.0,1.9730778,-3.1097758,1.9066577,0
104400,-2.0003831,0.0,1.5047855,-0.8913829,1.5322148,0
104401,-0.42164132,0.0,0.0,2.7416885,5.5400343,0
104402,-1.7840284,0.0,39.404095,-0.26985863,33.61944,0
104403,-1.7003467,0.0,0.0,-0.20580973,1.600463,0
104404,1.2962203,1.0,0.0,1.7670009,39.18158,1
104405,1.3069503,1.0,5.608678,-0.32854864,8.024916,0
104406,-1.5909094,0.0,68.48845,0.73197776,1.5520974,0
104407,1.1212935,1.0,9.816069,-3.1123755,18.763416,0
104408,-0.57178587,0.0,1.6039178,0.039628465,4.402622,0
104409,1.5734818,0.0,0.0,1.6222706,1.4991883,0
104410,0.37958544,0.0,1.6957105,-2.999915,812.66095,1
104411,-1.3001304,1.0,28.491556,0.3680073,36.24498,0
104412,2.0529327,0.0,0.9744823,1.0553215,2.5464926,0
104413,1.4504886,0.0,1.947511,-2.974842,1.4658494,0
104414,-0.42835885,1.0,41.13565,1.1773258,5.637987,0
104415,-2.0489721,0.0,0.0,1.0617794,2.3084335,0
104416,2.0422704,1.0,1.8423669,-0.645665,1.9803412,0
104417,-1.4513745,1.0,21.035696,-0.2899517,2.7342412,0
104418,-1.0952582,1.0,21.189226,-0.38519365,11.899861,0
104419,-0.34081122,0.0,39.455578,2.1577363,6.1207805,0
104420,1.8896903,0.0,1.1319004,1.497013,0.41408667,0
104421,1.4866312,0.0,1.2934067,0.30703554,1.1585445,0
104422,2.0913677,0.0,0.0,2.1761405,0.98689115,0
104423,-1.0390344,0.0,0.0,-3.1020222,30.112501,0
104424,-1.6183019,0.0,0.9610008,-2.3363085,1.2452753,0
104425,2.0373826,0.0,0.54047036,-0.056660067,0.9258017,0
104426,1.8792845,0.0,1.9628043,-3.0305192,1.361456,0
104427,2.144065,0.0,0.96108824,0.4161086,1.404537,0
104428,-1.3161184,1.0,0.9508368,1.0112333,53.404755,1
104429,-1.1513071,1.0,42.295612,-0.5314418,71.66762,0
104430,2.1714888,0.0,8.500879,-2.3108134,0.9503256,0
104431,1.8667706,0.0,2.1497002,0.71607226,1.4373661,0
104432,1.7618155,0.0,0.3543226,0.9074457,1.4150196,0
104433,2.1449654,0.0,0.08122313,2.8005035,1.2413176,0
104434,1.5853857,1.0,11.236145,0.73540145,8.856441,0
104435,2.20356,0.0,0.0,-1.7476115,1.0568085,0
104436,-1.497606,1.0,20.706686,-3.0926833,9.406996,0
104437,-0.34130442,1.0,0.0,-0.028950293,60.32083,1
104438,-0.54225147,0.0,49.28559,-0.98672384,17.378538,0
104439,1.6891092,1.0,4.811822,-1.4255127,2.9435298,0
104440,-0.09623166,1.0,1.0393552,-2.9300282,72.52856,1
104441,1.0814769,0.0,11.7537775,3.102511,3.6239898,0
104442,3.550007,0.0,0.0,2.9512303,0.6437823,0
104443,-1.8529801,0.0,0.7204501,-0.6456665,2.7778053,0
104444,1.4718008,0.0,4.0903306,-2.946941,2.8007555,0
104445,1.9741372,0.0,1.2731413,-0.4512991,0.9998674,0
104446,1.4287295,1.0,15.403778,-2.05774,29.004688,0
104447,-2.0363903,0.0,0.0,-1.8410805,1.1279832,0
104448,-2.4579825,0.0,2.98321,0.49981603,1.588789,0
104449,-1.1895987,0.0,6.300806,-2.418799,6.787354,0
104450,0.5069723,0.0,0.0,1.9036155,4.226067,0
104451,0.46900153,1.0,38.298637,1.6169362,57.708996,0
104452,1.6526984,1.0,38.466816,0.052820187,18.34373,0
104453,0.040269416,1.0,7.125882,2.5143147,110.717636,0
104454,-0.18039899,1.0,17.520819,-0.031472012,56.011948,0
104455,0.08537189,0.0,44.17103,3.0681446,10.290619,0
104456,1.9962922,0.0,0.437817,2.6037734,1.4723976,0
104457,0.29927602,0.0,123.49535,-2.6870093,27.49559,0
104458,-0.7209216,0.0,89.45831,2.919538,18.381948,0
104459,2.311501,0.0,1.0867133,0.70846653,0.99809533,0
104460,0.13017312,0.0,31.342129,-3.004519,20.612555,0
104461,-0.28374386,1.0,16.579458,2.740582,4.05223,0
104462,2.4311752,0.0,0.0,2.1837504,1.2029094,0
104463,-2.2689123,0.0,1.2738146,0.33678833,1.6014436,0
104464,1.5781537,1.0,1.2977599,-0.40409204,95.88285,1
104465,-0.57649356,0.0,18.07035,-0.1823113,11.488685,0
104466,0.7286229,0.0,2.3310404,-1.0752436,3.2798057,0
104467,1.4658345,0.0,1.0908026,-2.0777044,1.2292012,0
104468,-2.1306129,0.0,0.0,-0.79157287,0.94967175,0
104469,-1.6806201,0.0,0.0,-0.31839246,2.0814888,0
104470,0.62390137,1.0,0.0,-3.0215025,173.91718,1
104471,-2.313514,0.0,0.0,1.3827262,2.0275898,0
104472,-0.14286022,1.0,47.135864,-0.78735805,50.02955,0
104473,2.1297379,0.0,1.2071515,-2.3956137,0.92535824,0
104474,1.7119373,0.0,0.35777357,0.4122784,2.0720747,0
104475,-2.0071445,0.0,3.3001242,-2.163869,1.1088858,0
104476,0.46546823,0.0,182.08517,-3.026868,11.810251,0
104477,-0.53419363,1.0,50.143192,2.4064395,73.06172,0
104478,0.5899836,0.0,233.91994,1.8124106,19.111095,0
104479,1.0068781,0.0,11.891225,0.64466614,6.5043793,0
104480,-2.3183367,0.0,0.0,-2.2390966,1.4587363,0
104481,2.3083205,0.0,2.0777485,-0.9784366,0.949437,0
104482,2.2709706,0.0,0.0,-1.1842433,1.9741654,0
104483,1.9681705,0.0,0.0,1.8536224,1.282265,0
104484,-1.2654285,0.0,0.7242346,-0.15368687,2.4569306,0
104485,2.342531,0.0,0.0,-0.97278345,0.74138504,0
104486,1.3119948,0.0,95.80559,-0.18707591,8.293234,0
104487,2.027672,0.0,0.23524119,1.7609282,0.9282542,0
104488,1.6189432,0.0,11.420717,-2.1042058,4.9829087,0
104489,2.5977411,0.0,1.8508341,-0.7327398,3.5496244,0
104490,0.40861425,0.0,0.0,-2.1693974,6.184314,0
104491,0.10266297,1.0,14.354456,-1.1802317,32.19408,0
104492,-1.9666915,0.0,0.0,0.6904695,1.6062896,0
104493,1.8309758,0.0,0.0,0.42466915,0.9942974,0
104494,-1.9075358,0.0,0.9577193,-1.5075783,1.3589145,0
104495,-2.1821866,0.0,2.541812,1.8384073,1.0026802,0
104496,1.217301,0.0,0.35066378,-1.9470665,24.017666,0
104497,1.1773634,1.0,22.599346,2.7955613,4.014693,0
104498,2.2546365,0.0,0.3164709,-2.3934913,1.6693681,0
104499,0.2509683,0.0,0.0,1.1580878,3.4956179,0
104500,0.4202724,1.0,39.7314,-2.934355,8.286056,0
104501,-0.7789947,1.0,92.69162,1.695994,38.443775,0
104502,1.6421301,0.0,0.0,2.746984,16.175873,0
104503,-1.6311508,0.0,0.81390166,-2.1688323,1.9745753,0
104504,-1.5504649,0.0,0.0,-0.30006453,1.2068988,0
104505,-0.8801597,1.0,49.299736,1.5834885,8.435964,0
104506,0.39181098,0.0,7.927919,1.1732916,17.200304,0
104507,2.1724803,0.0,4.330831,2.3138227,0.8789935,0
104508,-1.8711591,1.0,0.94658643,-2.040991,2.2029247,0
104509,2.2638984,0.0,1.8145878,2.3369327,1.5584614,0
104510,1.5255741,0.0,194.97102,0.36518136,13.9997425,0
104511,-1.4202151,0.0,46.224365,2.0672507,3.2376976,0
104512,1.1024381,0.0,3.8654838,2.2854714,3.9715328,0
104513,-0.42568463,0.0,21.89775,1.8501285,6.266519,0
104514,0.8388266,1.0,35.519608,3.0319116,56.7665,0
104515,-0.020947317,0.0,80.43422,-0.41642094,4.894452,0
104516,-2.1244433,0.0,101.53712,0.04930552,0.789245,0
104517,1.5492842,0.0,0.0,-0.32746282,1.1131846,0
104518,2.7558882,0.0,0.81614864,0.9463286,0.43489397,0
104519,-2.359973,0.0,49.61922,1.143507,10.459565,0
104520,1.6687497,1.0,0.0,2.8731525,79.04233,1
104521,1.2784472,0.0,74.80156,2.7304277,15.320299,0
104522,2.0634904,0.0,0.9567013,-1.8876678,1.0755653,0
104523,-0.37051925,0.0,0.0,2.9043105,1.348521,0
104524,-0.5677485,0.0,5.813011,-0.83424956,6.3252473,0
104525,-2.1426222,0.0,1.0467615,1.1240128,1.4902834,0
104526,-0.56843734,0.0,0.0,2.6671588,5.7289166,0
104527,-2.1614754,0.0,0.0,2.6362848,0.7689491,0
104528,1.8231754,0.0,0.0,0.008920704,1.4134036,0
104529,0.6481428,0.0,65.97619,-1.6801142,3.9278643,0
104530,1.8779095,0.0,0.0,2.4091346,0.22436011,0
104531,-1.2521385,0.0,3.3957565,-0.17296776,2.2093031,0
104532,2.4389668,0.0,0.0,2.0904377,0.44173807,0
104533,-2.0165682,0.0,0.6366792,-0.39621568,2.276034,0
104534,1.2681674,0.0,1.1503556,2.4937587,1.8936465,0
104535,-1.5467578,1.0,1.3868235,-2.9612346,4.0799317,0
104536,-2.016183,0.0,32.855927,0.6936981,1.6435909,0
104537,-2.1482272,0.0,2.0230439,-0.46029717,0.97164726,0
104538,1.4003742,1.0,2.232385,-1.6260098,4.0582013,0
104539,-1.726242,0.0,0.0,3.0488214,1.0987977,0
104540,-2.3392508,0.0,0.5689843,1.2537884,1.338008,0
104541,-2.255886,0.0,0.0,-1.2798293,1.4968932,0
104542,-1.1773024,1.0,35.43061,1.7225547,6.481443,0
104543,1.1258556,0.0,0.0,3.0868292,16.642601,0
104544,1.39562,0.0,106.86054,-0.57851315,5.290906,0
104545,0.101150244,0.0,3.317554,2.2550237,1994.8627,0
104546,2.219885,0.0,0.0,-1.565811,0.7482359,0
104547,2.3535001,0.0,0.0,0.37076938,1.0757511,0
104548,-2.358634,0.0,1.4945177,1.3816274,1.4563919,0
104549,-1.9702948,0.0,0.0,1.8020287,0.77533805,0
104550,-2.1819475,0.0,0.28135037,-2.240951,1.2382917,0
104551,-1.7905992,0.0,1.0405806,-2.1232743,11.015718,0
104552,2.3595378,0.0,2.7348397,0.7100267,1.07427,0
104553,0.27601644,1.0,23.533777,-1.2263237,7.0674453,0
104554,1.1414832,0.0,1.1887691,1.7446933,4.7247887,0
104555,-1.6580538,0.0,0.43073156,1.3954062,1.3150042,0
104556,-2.2659512,0.0,2.5065403,-0.56184804,1.1176419,0
104557,-1.7025589,0.0,7.2955027,-2.5818338,2.3886983,0
104558,2.1389844,0.0,0.0,-2.2740102,1.0926583,0
104559,2.2312112,0.0,2.6863925,0.7287724,1.0914652,0
104560,-0.2104985,0.0,69.91068,-1.3212312,17.786577,0
104561,2.0294068,0.0,0.2681304,1.9871213,0.85078204,0
104562,-0.888607,1.0,1.6056694,-0.9251821,35.662468,0
104563,-1.8142741,0.0,0.8372072,2.3558543,0.9370651,0
104564,-1.6027966,0.0,43.966175,2.4108667,1.4672743,0
104565,2.0422027,0.0,0.0,-1.1345862,0.88797635,0
104566,1.8968543,0.0,0.229034,-2.9629097,0.35004422,0
104567,-0.6165363,0.0,24.112755,-0.67405623,24.136658,0
104568,2.0105991,0.0,0.5815037,-2.3977356,1.5557152,0
104569,1.9343282,0.0,0.0,-2.7246275,0.8646984,0
104570,1.3968251,0.0,1.8185872,1.055941,1.568267,0
104571,1.8091279,0.0,22.00348,1.6670277,1.2923043,0
104572,-2.3241367,0.0,2.8358212,-1.2101218,0.8830163,0
104573,1.330409,1.0,57.56224,0.03691759,21.065378,0
104574,0.36057675,1.0,48.64703,2.068105,59.025635,0
